Place Name,State,County,Lat,Long,Zip Code
Ogden,UT,Weber,41.2443,-112.0079,84201
Ogden,UT,Weber,41.2553,-111.9567,84244
Bear River City,UT,Box Elder,41.6093,-112.1241,84301
Brigham City,UT,Box Elder,41.5079,-112.0152,84302
Cache Junction,UT,Cache,41.8169,-111.9982,84304
Clarkston,UT,Cache,41.9188,-112.0486,84305
Collinston,UT,Box Elder,41.7813,-112.0666,84306
Corinne,UT,Box Elder,41.545,-112.1514,84307
Cornish,UT,Cache,41.9443,-111.9733,84308
Deweyville,UT,Box Elder,41.6972,-112.0947,84309
Eden,UT,Weber,41.3303,-111.8558,84310
Fielding,UT,Box Elder,41.8118,-112.119,84311
Garland,UT,Box Elder,41.7413,-112.1516,84312
Grouse Creek,UT,Box Elder,41.7094,-113.8833,84313
Honeyville,UT,Box Elder,41.652,-112.105,84314
Hooper,UT,Weber,41.1668,-112.1364,84315
Howell,UT,Box Elder,41.7733,-112.3968,84316
Huntsville,UT,Weber,41.2721,-111.7618,84317
Hyde Park,UT,Cache,41.8,-111.8123,84318
Hyrum,UT,Cache,41.6311,-111.849,84319
Lewiston,UT,Cache,41.9701,-111.8768,84320
Logan,UT,Cache,41.747,-111.8226,84321
Logan,UT,Cache,41.6412,-111.8966,84322
Logan,UT,Cache,41.7355,-111.8344,84323
Mantua,UT,Box Elder,41.4975,-111.9416,84324
Mendon,UT,Cache,41.71,-111.9817,84325
Millville,UT,Cache,41.6759,-111.8185,84326
Newton,UT,Cache,41.8627,-111.9908,84327
Paradise,UT,Cache,41.56,-111.8297,84328
Park Valley,UT,Box Elder,41.8551,-113.3478,84329
Plymouth,UT,Box Elder,41.8831,-112.1388,84330
Portage,UT,Box Elder,41.9757,-112.2384,84331
Providence,UT,Cache,41.7,-111.8123,84332
Richmond,UT,Cache,41.9282,-111.8069,84333
Riverside,UT,Box Elder,41.7868,-112.1467,84334
Smithfield,UT,Cache,41.8403,-111.8528,84335
Snowville,UT,Box Elder,41.966,-112.7269,84336
Tremonton,UT,Box Elder,41.7016,-112.1813,84337
Trenton,UT,Cache,41.9105,-111.934,84338
Wellsville,UT,Cache,41.6343,-111.9317,84339
Willard,UT,Box Elder,41.3989,-112.0317,84340
Logan,UT,Cache,41.7759,-111.8068,84341
Ogden,UT,Weber,41.2215,-111.9621,84401
Ogden,UT,Weber,41.2553,-111.9567,84402
Ogden,UT,Weber,41.1894,-111.9489,84403
Ogden,UT,Weber,41.2627,-111.9837,84404
Ogden,UT,Weber,41.1739,-111.9809,84405
Ogden,UT,Weber,41.2385,-111.9659,84407
Ogden,UT,Weber,41.1956,-111.9485,84408
Ogden,UT,Weber,41.2553,-111.9567,84409
Ogden,UT,Weber,41.2553,-111.9567,84412
Ogden,UT,Weber,41.3112,-111.9689,84414
Ogden,UT,Weber,41.2553,-111.9567,84415
Price,UT,Carbon,39.602,-110.8081,84501
Aneth,UT,San Juan,37.2161,-109.1871,84510
Blanding,UT,San Juan,37.5863,-109.4866,84511
Bluff,UT,San Juan,37.2844,-109.5518,84512
Castle Dale,UT,Emery,39.2122,-111.0196,84513
Cisco,UT,Grand,38.97,-109.3207,84515
Clawson,UT,Emery,39.1198,-111.1008,84516
Cleveland,UT,Emery,39.3736,-110.8936,84518
East Carbon,UT,Carbon,39.5461,-110.4113,84520
Elmo,UT,Emery,39.4033,-110.81,84521
Emery,UT,Emery,38.9226,-111.2512,84522
Ferron,UT,Emery,39.0692,-111.1467,84523
Green River,UT,Emery,39.0002,-110.1598,84525
Helper,UT,Carbon,39.6737,-110.856,84526
Huntington,UT,Emery,39.3266,-110.9646,84528
Kenilworth,UT,Carbon,39.6884,-110.8073,84529
La Sal,UT,San Juan,38.3122,-109.2482,84530
Mexican Hat,UT,San Juan,37.1184,-109.9919,84531
Moab,UT,Grand,38.5677,-109.5271,84532
Lake Powell,UT,San Juan,37.7489,-110.2269,84533
Montezuma Creek,UT,San Juan,37.2539,-109.1061,84534
Monticello,UT,San Juan,37.9217,-109.3153,84535
Monument Valley,UT,San Juan,37.0614,-110.4273,84536
Orangeville,UT,Emery,39.2302,-111.0518,84537
Sunnyside,UT,Carbon,39.5514,-110.3879,84539
Thompson,UT,Grand,38.9999,-109.615,84540
Wellington,UT,Carbon,39.5423,-110.735,84542
Provo,UT,Utah,40.2319,-111.6755,84601
Provo,UT,Utah,40.3563,-111.7325,84602
Provo,UT,Utah,40.2039,-111.6261,84603
Provo,UT,Utah,40.2607,-111.6549,84604
Provo,UT,Utah,40.177,-111.536,84605
Provo,UT,Utah,40.2347,-111.6447,84606
Aurora,UT,Sevier,38.9222,-111.9341,84620
Axtell,UT,Sanpete,39.0532,-111.8243,84621
Centerfield,UT,Sanpete,39.1251,-111.8185,84622
Chester,UT,Sanpete,39.4761,-111.563,84623
Delta,UT,Millard,39.3755,-112.5319,84624
Elberta,UT,Utah,39.9739,-111.9554,84626
Ephraim,UT,Sanpete,39.36,-111.5823,84627
Eureka,UT,Juab,39.9541,-112.1174,84628
Fairview,UT,Sanpete,39.6264,-111.4396,84629
Fayette,UT,Sanpete,39.2315,-111.8497,84630
Fillmore,UT,Millard,38.9805,-112.3313,84631
Fountain Green,UT,Sanpete,39.63,-111.6352,84632
Goshen,UT,Utah,39.953,-111.9008,84633
Gunnison,UT,Sanpete,39.1545,-111.8167,84634
Hinckley,UT,Millard,39.3308,-112.6716,84635
Holden,UT,Millard,39.0964,-112.2834,84636
Kanosh,UT,Millard,38.8318,-112.4561,84637
Leamington,UT,Millard,39.5302,-112.2952,84638
Levan,UT,Juab,39.5215,-111.9438,84639
Lynndyl,UT,Millard,39.4943,-112.3979,84640
Manti,UT,Sanpete,39.2683,-111.6369,84642
Mayfield,UT,Sanpete,39.1154,-111.6905,84643
Meadow,UT,Millard,38.8858,-112.4105,84644
Mona,UT,Juab,39.8382,-111.848,84645
Moroni,UT,Sanpete,39.525,-111.5905,84646
Mount Pleasant,UT,Sanpete,39.5232,-111.5039,84647
Nephi,UT,Juab,39.6923,-111.8359,84648
Oak City,UT,Millard,39.3729,-112.3288,84649
Payson,UT,Utah,40.0449,-111.7321,84651
Redmond,UT,Sevier,39.0061,-111.8619,84652
Salem,UT,Utah,40.0113,-111.5998,84653
Salina,UT,Sevier,38.956,-111.8811,84654
Santaquin,UT,Utah,39.9737,-111.8037,84655
Scipio,UT,Millard,39.2495,-112.1064,84656
Sigurd,UT,Sevier,38.8482,-111.9737,84657
Spanish Fork,UT,Utah,40.1099,-111.6462,84660
Spring City,UT,Sanpete,39.4671,-111.4661,84662
Springville,UT,Utah,40.1625,-111.5987,84663
Mapleton,UT,Utah,40.1337,-111.5801,84664
Sterling,UT,Sanpete,39.1936,-111.6924,84665
Wales,UT,Sanpete,39.4884,-111.6341,84667
Richfield,UT,Sevier,38.7388,-112.0744,84701
Alton,UT,Kane,37.4699,-112.5484,84710
Annabella,UT,Sevier,38.7168,-112.0657,84711
Antimony,UT,Garfield,38.1015,-111.993,84712
Beaver,UT,Beaver,38.2807,-112.6299,84713
Beryl,UT,Iron,37.8958,-113.6614,84714
Bicknell,UT,Wayne,38.3278,-111.5264,84715
Boulder,UT,Garfield,37.9166,-111.4266,84716
Cannonville,UT,Garfield,37.5396,-112.0451,84718
Brian Head,UT,Iron,37.6985,-112.8437,84719
Cedar City,UT,Iron,37.6775,-113.0619,84720
Cedar City,UT,Iron,37.8788,-113.2045,84721
Central,UT,Washington,37.4166,-113.6244,84722
Circleville,UT,Piute,38.1827,-112.2329,84723
Elsinore,UT,Sevier,38.6753,-112.1489,84724
Enterprise,UT,Washington,37.5797,-113.6894,84725
Escalante,UT,Garfield,37.7698,-111.6037,84726
Garrison,UT,Millard,39.0744,-113.8949,84728
Glendale,UT,Kane,37.3219,-112.6035,84729
Glenwood,UT,Sevier,38.7667,-111.9628,84730
Greenville,UT,Beaver,38.2544,-112.7124,84731
Greenwich,UT,Piute,38.4454,-111.9023,84732
Gunlock,UT,Washington,37.2877,-113.7606,84733
Hanksville,UT,Wayne,38.2521,-110.8137,84734
Hatch,UT,Garfield,37.6497,-112.4344,84735
Henrieville,UT,Garfield,37.5503,-111.9961,84736
Hurricane,UT,Washington,37.1454,-113.3675,84737
Ivins,UT,Washington,37.179,-113.7066,84738
Joseph,UT,Sevier,38.6221,-112.2251,84739
Junction,UT,Piute,38.2439,-112.2237,84740
Kanab,UT,Kane,37.0475,-112.5263,84741
Kanarraville,UT,Iron,37.5228,-113.2036,84742
Kingston,UT,Piute,38.2158,-112.2049,84743
Koosharem,UT,Sevier,38.5103,-111.8813,84744
La Verkin,UT,Washington,37.2316,-113.2446,84745
Leeds,UT,Washington,37.2372,-113.3356,84746
Loa,UT,Wayne,38.4415,-111.5958,84747
Lyman,UT,Wayne,38.3969,-111.5896,84749
Marysvale,UT,Piute,38.4449,-112.2518,84750
Milford,UT,Beaver,38.3311,-112.9934,84751
Minersville,UT,Beaver,38.2149,-112.9231,84752
Modena,UT,Iron,37.7995,-113.9193,84753
Monroe,UT,Sevier,38.6578,-112.1261,84754
Mount Carmel,UT,Kane,37.2378,-112.67,84755
Newcastle,UT,Iron,37.6924,-113.6272,84756
New Harmony,UT,Washington,37.455,-113.268,84757
Orderville,UT,Kane,37.2744,-112.642,84758
Panguitch,UT,Garfield,37.8078,-112.4369,84759
Paragonah,UT,Iron,37.8917,-112.774,84760
Parowan,UT,Iron,37.8449,-112.8323,84761
Duck Creek Village,UT,Kane,37.5169,-112.6636,84762
Rockville,UT,Washington,37.1601,-113.0425,84763
Bryce,UT,Garfield,37.6184,-112.1735,84764
Santa Clara,UT,Washington,37.1282,-113.676,84765
Sevier,UT,Sevier,38.5785,-112.3108,84766
Springdale,UT,Washington,37.1862,-113.0139,84767
Saint George,UT,Washington,37.1041,-113.5841,84770
Saint George,UT,Washington,37.1041,-113.5841,84771
Summit,UT,Iron,37.8011,-112.9363,84772
Teasdale,UT,Wayne,38.2853,-111.4335,84773
Toquerville,UT,Washington,37.2377,-113.3323,84774
Torrey,UT,Wayne,38.2969,-111.4138,84775
Tropic,UT,Garfield,37.6261,-112.0836,84776
Virgin,UT,Washington,37.2022,-113.1854,84779
Washington,UT,Washington,37.1364,-113.505,84780
Pine Valley,UT,Washington,37.3898,-113.5177,84781
Veyo,UT,Washington,37.359,-113.6668,84782
Dammeron Valley,UT,Washington,37.2849,-113.6586,84783
Hildale,UT,Washington,37.0044,-112.9784,84784
Saint George,UT,Washington,37.0831,-113.5581,84790
Saint George,UT,Washington,37.1041,-113.5841,84791
Phoenix,AZ,Maricopa,33.4484,-112.074,85001
Phoenix,AZ,Maricopa,33.4484,-112.074,85002
Phoenix,AZ,Maricopa,33.4511,-112.0774,85003
Phoenix,AZ,Maricopa,33.4557,-112.0686,85004
Phoenix,AZ,Maricopa,33.4484,-112.074,85005
Phoenix,AZ,Maricopa,33.465,-112.0474,85006
Phoenix,AZ,Maricopa,33.4523,-112.0893,85007
Phoenix,AZ,Maricopa,33.4665,-111.9984,85008
Phoenix,AZ,Maricopa,33.4564,-112.1284,85009
Phoenix,AZ,Maricopa,33.4484,-112.074,85010
Phoenix,AZ,Maricopa,33.4484,-112.074,85011
Phoenix,AZ,Maricopa,33.5097,-112.0678,85012
Phoenix,AZ,Maricopa,33.5085,-112.0827,85013
Phoenix,AZ,Maricopa,33.5103,-112.0556,85014
Phoenix,AZ,Maricopa,33.5082,-112.1011,85015
Phoenix,AZ,Maricopa,33.5021,-112.0305,85016
Phoenix,AZ,Maricopa,33.5153,-112.1212,85017
Phoenix,AZ,Maricopa,33.4958,-111.9883,85018
Phoenix,AZ,Maricopa,33.5123,-112.1417,85019
Phoenix,AZ,Maricopa,33.5623,-112.0559,85020
Phoenix,AZ,Maricopa,33.56,-112.0927,85021
Phoenix,AZ,Maricopa,33.6315,-112.052,85022
Phoenix,AZ,Maricopa,33.6324,-112.1118,85023
Phoenix,AZ,Maricopa,33.6617,-112.037,85024
Phoenix,AZ,Maricopa,33.4484,-112.074,85025
Phoenix,AZ,Maricopa,33.4484,-112.074,85026
Phoenix,AZ,Maricopa,33.6819,-112.0996,85027
Phoenix,AZ,Maricopa,33.5851,-112.0087,85028
Phoenix,AZ,Maricopa,33.5961,-112.1199,85029
Phoenix,AZ,Maricopa,33.4484,-112.074,85030
Phoenix,AZ,Maricopa,33.4939,-112.1696,85031
Phoenix,AZ,Maricopa,33.6238,-112.0044,85032
Phoenix,AZ,Maricopa,33.4944,-112.2132,85033
Phoenix,AZ,Maricopa,33.4413,-112.0421,85034
Phoenix,AZ,Maricopa,33.4724,-112.1832,85035
Phoenix,AZ,Maricopa,33.4484,-112.074,85036
Phoenix,AZ,Maricopa,33.4913,-112.2468,85037
Phoenix,AZ,Maricopa,33.4484,-112.074,85038
Phoenix,AZ,Maricopa,33.4484,-112.074,85039
Phoenix,AZ,Maricopa,33.4061,-112.0265,85040
Phoenix,AZ,Maricopa,33.3889,-112.0954,85041
Phoenix,AZ,Maricopa,33.3794,-112.0283,85042
Phoenix,AZ,Maricopa,33.4491,-112.1972,85043
Phoenix,AZ,Maricopa,33.3291,-111.9943,85044
Phoenix,AZ,Maricopa,33.3022,-112.1226,85045
Phoenix,AZ,Maricopa,33.4484,-112.074,85046
Phoenix,AZ,Maricopa,33.316,-112.0669,85048
Phoenix,AZ,Maricopa,33.6863,-111.9963,85050
Phoenix,AZ,Maricopa,33.5591,-112.1332,85051
Phoenix,AZ,Maricopa,33.6299,-112.1316,85053
Phoenix,AZ,Maricopa,33.6731,-111.9461,85054
Phoenix,AZ,Maricopa,33.4484,-112.074,85060
Phoenix,AZ,Maricopa,33.4484,-112.074,85061
Phoenix,AZ,Maricopa,33.4484,-112.074,85062
Phoenix,AZ,Maricopa,33.4484,-112.074,85063
Phoenix,AZ,Maricopa,33.4484,-112.074,85064
Phoenix,AZ,Maricopa,33.4484,-112.074,85065
Phoenix,AZ,Maricopa,33.4484,-112.074,85066
Phoenix,AZ,Maricopa,33.4484,-112.074,85067
Phoenix,AZ,Maricopa,33.4484,-112.074,85068
Phoenix,AZ,Maricopa,33.4484,-112.074,85069
Phoenix,AZ,Maricopa,33.4484,-112.074,85070
Phoenix,AZ,Maricopa,33.4484,-112.074,85071
Phoenix,AZ,Maricopa,33.4484,-112.074,85072
Phoenix,AZ,Maricopa,33.4484,-112.074,85073
Phoenix,AZ,Maricopa,33.4484,-112.074,85074
Phoenix,AZ,Maricopa,33.4484,-112.074,85075
Phoenix,AZ,Maricopa,33.4484,-112.074,85076
Phoenix,AZ,Maricopa,33.4484,-112.074,85078
Phoenix,AZ,Maricopa,33.4484,-112.074,85079
Phoenix,AZ,Maricopa,33.4484,-112.074,85080
Phoenix,AZ,Maricopa,33.4484,-112.074,85082
Phoenix,AZ,Maricopa,33.7352,-112.1294,85083
Phoenix,AZ,Maricopa,33.7529,-112.0893,85085
Phoenix,AZ,Maricopa,33.8155,-112.1202,85086
New River,AZ,Maricopa,33.9235,-112.1279,85087
Phoenix,AZ,Maricopa,33.4484,-112.074,85097
Phoenix,AZ,Maricopa,33.4484,-112.074,85098
Gold Canyon,AZ,Pinal,33.3284,-111.3502,85118
Apache Junction,AZ,Pinal,33.4001,-111.5028,85119
Apache Junction,AZ,Pinal,33.3931,-111.5768,85120
Bapchule,AZ,Pinal,33.1405,-111.9128,85121
Casa Grande,AZ,Pinal,32.8905,-111.754,85122
Arizona City,AZ,Pinal,32.7559,-111.671,85123
Coolidge,AZ,Pinal,32.9574,-111.5344,85128
Casa Grande,AZ,Pinal,32.8151,-111.7054,85130
Eloy,AZ,Pinal,32.7509,-111.5833,85131
Florence,AZ,Pinal,32.9969,-111.3612,85132
Hayden,AZ,Gila,33.0041,-110.7868,85135
Kearny,AZ,Pinal,33.0594,-110.9123,85137
Maricopa,AZ,Pinal,33.0073,-111.9324,85138
Maricopa,AZ,Pinal,32.9576,-112.0534,85139
San Tan Valley,AZ,Pinal,33.1911,-111.528,85140
Picacho,AZ,Pinal,32.6686,-111.4549,85141
Queen Creek,AZ,Maricopa,33.2487,-111.6343,85142
San Tan Valley,AZ,Pinal,33.1911,-111.528,85143
Red Rock,AZ,Pinal,32.58,-111.341,85145
Sacaton,AZ,Pinal,33.1234,-111.7384,85147
Stanfield,AZ,Pinal,32.8823,-111.966,85172
Superior,AZ,Pinal,33.2887,-111.0985,85173
Winkelman,AZ,Gila,33.0057,-110.7727,85192
Casa Grande,AZ,Pinal,32.8554,-111.7973,85193
Casa Grande,AZ,Pinal,32.8984,-111.6261,85194
Mesa,AZ,Maricopa,33.4317,-111.8469,85201
Mesa,AZ,Maricopa,33.3851,-111.8724,85202
Mesa,AZ,Maricopa,33.437,-111.8057,85203
Mesa,AZ,Maricopa,33.3992,-111.7896,85204
Mesa,AZ,Maricopa,33.4368,-111.7129,85205
Mesa,AZ,Maricopa,33.4026,-111.7242,85206
Mesa,AZ,Maricopa,33.4321,-111.6426,85207
Mesa,AZ,Maricopa,33.3984,-111.6513,85208
Mesa,AZ,Maricopa,33.3782,-111.6406,85209
Mesa,AZ,Maricopa,33.3887,-111.8428,85210
Mesa,AZ,Maricopa,33.4663,-111.8373,85211
Mesa,AZ,Maricopa,33.3425,-111.6353,85212
Mesa,AZ,Maricopa,33.4367,-111.7731,85213
Mesa,AZ,Maricopa,33.4125,-111.8319,85214
Mesa,AZ,Maricopa,33.4707,-111.7188,85215
Mesa,AZ,Maricopa,33.4125,-111.8319,85216
Chandler,AZ,Maricopa,33.3301,-111.8632,85224
Chandler,AZ,Maricopa,33.3105,-111.8239,85225
Chandler,AZ,Maricopa,33.3092,-111.9198,85226
Gilbert,AZ,Maricopa,33.3354,-111.8153,85233
Gilbert,AZ,Maricopa,33.3527,-111.7809,85234
Higley,AZ,Maricopa,33.3024,-111.6969,85236
Chandler,AZ,Maricopa,33.3213,-111.8888,85244
Chandler,AZ,Maricopa,33.3062,-111.8413,85246
Chandler,AZ,Maricopa,33.2509,-111.8593,85248
Chandler,AZ,Maricopa,33.2414,-111.7745,85249
Scottsdale,AZ,Maricopa,33.5218,-111.9049,85250
Scottsdale,AZ,Maricopa,33.4936,-111.9167,85251
Scottsdale,AZ,Maricopa,33.4995,-111.8684,85252
Paradise Valley,AZ,Maricopa,33.5494,-111.9565,85253
Scottsdale,AZ,Maricopa,33.6165,-111.9554,85254
Scottsdale,AZ,Maricopa,33.6968,-111.8892,85255
Scottsdale,AZ,Maricopa,33.4858,-111.8533,85256
Scottsdale,AZ,Maricopa,33.4669,-111.9151,85257
Scottsdale,AZ,Maricopa,33.5647,-111.8931,85258
Scottsdale,AZ,Maricopa,33.5879,-111.8404,85259
Scottsdale,AZ,Maricopa,33.6013,-111.8867,85260
Scottsdale,AZ,Maricopa,33.5092,-111.899,85261
Scottsdale,AZ,Maricopa,33.7752,-111.7791,85262
Rio Verde,AZ,Maricopa,33.7225,-111.6757,85263
Fort Mcdowell,AZ,Maricopa,33.6118,-111.6806,85264
Scottsdale,AZ,Maricopa,33.7669,-111.9182,85266
Scottsdale,AZ,Maricopa,33.5092,-111.899,85267
Fountain Hills,AZ,Maricopa,33.6085,-111.7237,85268
Fountain Hills,AZ,Maricopa,33.6117,-111.7174,85269
Scottsdale,AZ,Maricopa,33.5092,-111.899,85271
Mesa,AZ,Maricopa,33.4125,-111.8319,85274
Mesa,AZ,Maricopa,33.4125,-111.8319,85275
Mesa,AZ,Maricopa,33.4125,-111.8319,85277
Tempe,AZ,Maricopa,33.4014,-111.9313,85280
Tempe,AZ,Maricopa,33.4227,-111.9261,85281
Tempe,AZ,Maricopa,33.3917,-111.9249,85282
Tempe,AZ,Maricopa,33.3665,-111.9312,85283
Tempe,AZ,Maricopa,33.3363,-111.9197,85284
Tempe,AZ,Maricopa,33.4148,-111.9093,85285
Chandler,AZ,Maricopa,33.2711,-111.8311,85286
Tempe,AZ,Maricopa,33.4285,-111.9349,85287
Gilbert,AZ,Maricopa,33.3054,-111.7408,85295
Gilbert,AZ,Maricopa,33.3354,-111.7406,85296
Gilbert,AZ,Maricopa,33.2781,-111.7096,85297
Gilbert,AZ,Maricopa,33.2522,-111.7022,85298
Gilbert,AZ,Maricopa,33.3528,-111.789,85299
Glendale,AZ,Maricopa,33.5311,-112.1767,85301
Glendale,AZ,Maricopa,33.5675,-112.1753,85302
Glendale,AZ,Maricopa,33.5262,-112.2149,85303
Glendale,AZ,Maricopa,33.5943,-112.1746,85304
Glendale,AZ,Maricopa,33.5291,-112.2482,85305
Glendale,AZ,Maricopa,33.6239,-112.1776,85306
Glendale,AZ,Maricopa,33.5376,-112.3137,85307
Glendale,AZ,Maricopa,33.6539,-112.1694,85308
Luke Air Force Base,AZ,Maricopa,33.5387,-112.186,85309
Glendale,AZ,Maricopa,33.7047,-112.1641,85310
Glendale,AZ,Maricopa,33.5387,-112.186,85311
Glendale,AZ,Maricopa,33.5387,-112.186,85312
Glendale,AZ,Maricopa,33.5387,-112.186,85318
Aguila,AZ,Maricopa,33.9186,-113.2134,85320
Ajo,AZ,Pima,32.2295,-112.6542,85321
Arlington,AZ,Maricopa,33.3133,-112.7891,85322
Avondale,AZ,Maricopa,33.4321,-112.3438,85323
Black Canyon City,AZ,Yavapai,34.0755,-112.134,85324
Bouse,AZ,La Paz,33.9578,-114.0036,85325
Buckeye,AZ,Maricopa,33.3703,-112.5838,85326
Cave Creek,AZ,Maricopa,33.8333,-111.9508,85327
Cibola,AZ,La Paz,33.3164,-114.665,85328
Cashion,AZ,Maricopa,33.4353,-112.2979,85329
Cave Creek,AZ,Maricopa,33.8851,-111.9349,85331
Congress,AZ,Yavapai,34.1764,-112.768,85332
Dateland,AZ,Yuma,32.8679,-113.4631,85333
Ehrenberg,AZ,La Paz,33.6177,-114.5077,85334
El Mirage,AZ,Maricopa,33.6082,-112.3241,85335
Gadsden,AZ,Yuma,32.5302,-114.7743,85336
Gila Bend,AZ,Maricopa,32.9306,-112.7468,85337
Goodyear,AZ,Maricopa,33.4368,-112.3834,85338
Laveen,AZ,Maricopa,33.3436,-112.1716,85339
Litchfield Park,AZ,Maricopa,33.5098,-112.4135,85340
Lukeville,AZ,Pima,31.8737,-112.7845,85341
Morristown,AZ,Maricopa,33.8567,-112.6232,85342
Palo Verde,AZ,Maricopa,33.3481,-112.6774,85343
Parker,AZ,La Paz,34.15,-114.2891,85344
Peoria,AZ,Maricopa,33.5761,-112.2344,85345
Quartzsite,AZ,La Paz,33.7292,-114.1925,85346
Roll,AZ,Yuma,32.7517,-113.9891,85347
Salome,AZ,La Paz,33.7481,-113.5715,85348
San Luis,AZ,Yuma,32.487,-114.7822,85349
Somerton,AZ,Yuma,32.5634,-114.7127,85350
Sun City,AZ,Maricopa,33.6061,-112.2797,85351
Tacna,AZ,Yuma,32.6934,-113.9763,85352
Tolleson,AZ,Maricopa,33.4347,-112.2774,85353
Tonopah,AZ,Maricopa,33.4228,-112.9528,85354
Waddell,AZ,Maricopa,33.5673,-112.4387,85355
Wellton,AZ,Yuma,32.6935,-114.1561,85356
Wenden,AZ,La Paz,34.0422,-113.458,85357
Wickenburg,AZ,Maricopa,33.9686,-112.7296,85358
Quartzsite,AZ,La Paz,33.6669,-114.2396,85359
Wikieup,AZ,Mohave,34.7033,-113.6113,85360
Wittmann,AZ,Maricopa,33.7637,-112.6142,85361
Yarnell,AZ,Yavapai,34.2508,-112.7567,85362
Youngtown,AZ,Maricopa,33.5908,-112.3013,85363
Yuma,AZ,Yuma,32.7015,-114.6424,85364
Yuma,AZ,Yuma,32.7093,-114.4905,85365
Yuma,AZ,Yuma,32.61,-114.6312,85366
Yuma,AZ,Yuma,32.6566,-114.4042,85367
Yuma,AZ,Yuma,32.7253,-114.6244,85369
Poston,AZ,La Paz,33.9906,-114.3963,85371
Sun City,AZ,Maricopa,33.5975,-112.2718,85372
Sun City,AZ,Maricopa,33.6588,-112.3214,85373
Surprise,AZ,Maricopa,33.63,-112.3314,85374
Sun City West,AZ,Maricopa,33.6856,-112.3659,85375
Sun City West,AZ,Maricopa,33.662,-112.3413,85376
Carefree,AZ,Maricopa,33.824,-111.913,85377
Surprise,AZ,Maricopa,33.6306,-112.3332,85378
Surprise,AZ,Maricopa,33.6021,-112.3736,85379
Peoria,AZ,Maricopa,33.5806,-112.2374,85380
Peoria,AZ,Maricopa,33.6048,-112.2237,85381
Peoria,AZ,Maricopa,33.6308,-112.2072,85382
Peoria,AZ,Maricopa,33.7169,-112.238,85383
Peoria,AZ,Maricopa,33.5806,-112.2374,85385
Surprise,AZ,Maricopa,33.7129,-112.4375,85387
Surprise,AZ,Maricopa,33.6134,-112.4512,85388
Wickenburg,AZ,Maricopa,33.8944,-112.8603,85390
Avondale,AZ,Maricopa,33.4777,-112.3093,85392
Goodyear,AZ,Maricopa,33.479,-112.3947,85395
Buckeye,AZ,Maricopa,33.468,-112.4787,85396
Globe,AZ,Gila,33.4024,-110.7892,85501
Globe,AZ,Gila,33.3942,-110.7865,85502
Bylas,AZ,Graham,33.1265,-110.117,85530
Central,AZ,Graham,32.8692,-109.7878,85531
Claypool,AZ,Gila,33.4154,-110.8149,85532
Clifton,AZ,Greenlee,33.1323,-109.2462,85533
Duncan,AZ,Greenlee,32.881,-109.2157,85534
Eden,AZ,Graham,32.9751,-109.8974,85535
Fort Thomas,AZ,Graham,33.0333,-109.9717,85536
Miami,AZ,Gila,33.3992,-110.8687,85539
Morenci,AZ,Greenlee,33.0787,-109.3654,85540
Payson,AZ,Gila,34.2198,-111.2878,85541
Peridot,AZ,Gila,33.3103,-110.4554,85542
Pima,AZ,Graham,32.9097,-109.856,85543
Pine,AZ,Gila,34.3435,-111.5353,85544
Roosevelt,AZ,Gila,33.6358,-110.9749,85545
Safford,AZ,Graham,32.8295,-109.6266,85546
Payson,AZ,Gila,34.2575,-111.2878,85547
Safford,AZ,Graham,32.797,-109.7522,85548
San Carlos,AZ,Gila,33.3456,-110.455,85550
Solomon,AZ,Graham,32.8428,-109.6964,85551
Thatcher,AZ,Graham,32.8504,-109.7461,85552
Tonto Basin,AZ,Gila,33.8317,-111.2946,85553
Young,AZ,Gila,34.1014,-110.9637,85554
Arivaca,AZ,Pima,31.5885,-111.316,85601
Benson,AZ,Cochise,31.9883,-110.2941,85602
Bisbee,AZ,Cochise,31.4086,-109.9117,85603
Bowie,AZ,Cochise,32.3265,-109.487,85605
Cochise,AZ,Cochise,32.0979,-109.9239,85606
Douglas,AZ,Cochise,31.3511,-109.5447,85607
Douglas,AZ,Cochise,31.4151,-109.596,85608
Dragoon,AZ,Cochise,32.0281,-110.0387,85609
Elfrida,AZ,Cochise,31.7139,-109.6193,85610
Elgin,AZ,Santa Cruz,31.6598,-110.5254,85611
Fort Huachuca,AZ,Cochise,31.5587,-110.3441,85613
Green Valley,AZ,Pima,31.8543,-111.0003,85614
Hereford,AZ,Cochise,31.4035,-110.2047,85615
Huachuca City,AZ,Cochise,31.6639,-110.3334,85616
Mc Neal,AZ,Cochise,31.5121,-109.8438,85617
Mammoth,AZ,Pinal,32.7239,-110.644,85618
Mount Lemmon,AZ,Pima,32.3763,-110.7605,85619
Naco,AZ,Cochise,31.3373,-109.9413,85620
Nogales,AZ,Santa Cruz,31.377,-110.9435,85621
Green Valley,AZ,Pima,31.8269,-111.0755,85622
Oracle,AZ,Pinal,32.6005,-110.7961,85623
Patagonia,AZ,Santa Cruz,31.5353,-110.6968,85624
Pearce,AZ,Cochise,31.8885,-109.6119,85625
Pirtleville,AZ,Cochise,31.3572,-109.5635,85626
Pomerene,AZ,Cochise,31.9995,-110.2862,85627
Nogales,AZ,Santa Cruz,31.532,-110.9093,85628
Sahuarita,AZ,Pima,31.9452,-111.0002,85629
Saint David,AZ,Cochise,31.8973,-110.2154,85630
San Manuel,AZ,Pinal,32.6209,-110.5992,85631
